,Entry,PLOT,Check,Full_sample,Sample_ID,replication,Day1Germ,Day2Germ,Day3Germ,Day4Germ,Day5Germ,kernels_remaining,Mold_kern,Cooler,note,Year,Location,Timepoint,PM_at_plating,Experiment
1203,BS715-141,12239,B,Half,602,1,0,3,16,8,3,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1204,BS715-141,12239,B,Half,602,2,0,5,20,2,0,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1205,BS715-142,12240,B,Full,603,1,0,2,18,8,1,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1206,BS715-142,12240,B,Full,603,2,0,1,16,6,2,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1207,BS715-143,12241,B,Half,604,1,0,0,1,5,7,17,,,,2020,Ketola 5,2,19,Winter DH Germination
1208,BS715-143,12241,B,Half,604,2,0,0,1,4,5,20,,,,2020,Ketola 5,2,19,Winter DH Germination
1209,BS715-144,12242,B,Full,605,1,1,17,9,0,0,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1210,BS715-144,12242,B,Full,605,2,4,16,7,2,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1211,BS807-1,12244,B,Full,606,1,0,0,0,1,5,24,,,,2020,Ketola 5,2,19,Winter DH Germination
1212,BS807-1,12244,B,Full,606,2,0,0,1,3,2,24,,,,2020,Ketola 5,2,19,Winter DH Germination
1213,BS807-2,12245,B,Half,607,1,2,21,3,2,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1214,BS807-2,12245,B,Half,607,2,5,21,2,1,1,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1215,BS807-3,12246,B,Full,608,1,0,0,1,7,8,14,,,,2020,Ketola 5,2,19,Winter DH Germination
1216,BS807-3,12246,B,Full,608,2,0,1,4,6,4,15,,,,2020,Ketola 5,2,19,Winter DH Germination
1217,BS808-4,12247,B,Half,609,1,0,26,3,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1218,BS808-4,12247,B,Half,609,2,0,30,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1219,BS808-5,12248,B,Half,610,1,0,0,0,1,6,23,,,,2020,Ketola 5,2,19,Winter DH Germination
1220,BS808-5,12248,B,Half,610,2,0,0,1,2,5,22,,,,2020,Ketola 5,2,19,Winter DH Germination
1221,BS808-6,12249,B,Half,611,1,0,0,2,3,9,16,,,,2020,Ketola 5,2,19,Winter DH Germination
1222,BS808-6,12249,B,Half,611,2,0,0,7,7,8,8,,,,2020,Ketola 5,2,19,Winter DH Germination
1223,Check 6-Charles,12250,C,Full,612,1,11,19,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1224,Check 6-Charles,12250,C,Full,612,2,15,15,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1225,BS810-7,12252,B,Full,613,1,0,14,15,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1226,BS810-7,12252,B,Full,613,2,0,10,17,2,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1227,BS810-8,12253,B,Half,614,1,1,29,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1228,BS810-8,12253,B,Half,614,2,1,30,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1229,BS810-9,12254,B,Half,615,1,1,29,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1230,BS810-9,12254,B,Half,615,2,3,24,2,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1231,BS810-11,12256,B,Half,616,1,1,26,3,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1232,BS810-11,12256,B,Half,616,2,2,23,5,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1233,BS810-14,12259,B,Half,617,1,0,2,4,6,5,13,,,,2020,Ketola 5,2,19,Winter DH Germination
1234,BS810-14,12259,B,Half,617,2,0,2,4,12,4,8,,,,2020,Ketola 5,2,19,Winter DH Germination
1235,BS810-16,12261,B,Full,618,1,NA,NA,NA,NA,NA,NA,,,,2020,Ketola 5,2,19,Winter DH Germination
1236,BS810-16,12261,B,Full,618,2,NA,NA,NA,NA,NA,NA,,,,2020,Ketola 5,2,19,Winter DH Germination
1237,BS811-18,12263,B,Half,619,1,3,26,0,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1238,BS811-18,12263,B,Half,619,2,6,24,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1239,BS811-19,12264,B,Full,620,1,0,0,0,4,7,19,,,,2020,Ketola 5,2,19,Winter DH Germination
1240,BS811-19,12264,B,Full,620,2,0,0,0,6,11,13,,,,2020,Ketola 5,2,19,Winter DH Germination
1241,BS811-20,12265,B,Half,621,1,0,29,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1242,BS811-20,12265,B,Half,621,2,2,25,2,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1243,BS811-21,12266,B,Half,622,1,0,0,1,6,5,18,,,,2020,Ketola 5,2,19,Winter DH Germination
1244,BS811-21,12266,B,Half,622,2,0,0,5,3,4,18,,,,2020,Ketola 5,2,19,Winter DH Germination
1245,BS811-22,12267,B,Half,623,1,3,26,0,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1246,BS811-22,12267,B,Half,623,2,4,26,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1247,BS811-23,12268,B,Half,624,1,6,18,6,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1248,BS811-23,12268,B,Half,624,2,2,22,3,0,1,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1249,BS811-24,12269,B,Full,625,1,1,18,9,0,1,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1250,BS811-24,12269,B,Full,625,2,0,24,6,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1251,BS811-25,12270,B,Full,626,1,0,0,1,4,4,21,,,,2020,Ketola 5,2,19,Winter DH Germination
1252,BS811-25,12270,B,Full,626,2,0,0,3,3,4,20,,,,2020,Ketola 5,2,19,Winter DH Germination
1253,BS811-26,12271,B,Full,627,1,2,22,5,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1254,BS811-26,12271,B,Full,627,2,2,19,6,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1255,BS811-27,12272,B,Half,628,1,0,0,1,3,7,19,,,,2020,Ketola 5,2,19,Winter DH Germination
1256,BS811-27,12272,B,Half,628,2,0,0,3,2,5,20,,,,2020,Ketola 5,2,19,Winter DH Germination
1257,BS811-29,12274,B,Half,629,1,1,25,4,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1258,BS811-29,12274,B,Half,629,2,1,25,3,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1259,BS811-30,12275,B,Half,630,1,0,0,0,3,5,22,,,,2020,Ketola 5,2,19,Winter DH Germination
1260,BS811-30,12275,B,Half,630,2,0,0,0,2,5,23,,,,2020,Ketola 5,2,19,Winter DH Germination
1261,BS811-31,12276,B,Half,631,1,0,0,0,2,7,21,,,,2020,Ketola 5,2,19,Winter DH Germination
1262,BS811-31,12276,B,Half,631,2,0,0,0,2,4,24,,,,2020,Ketola 5,2,19,Winter DH Germination
1263,BS811-32,12277,B,Full,632,1,0,1,5,5,6,13,,,,2020,Ketola 5,2,19,Winter DH Germination
1264,BS811-32,12277,B,Full,632,2,0,0,2,1,5,22,,,,2020,Ketola 5,2,19,Winter DH Germination
1265,BS811-33,12278,B,Half,633,1,0,2,9,13,4,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1266,BS811-33,12278,B,Half,633,2,0,0,7,14,7,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1267,BS811-36,12281,B,Full,634,1,0,1,10,16,2,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1268,BS811-36,12281,B,Full,634,2,0,4,8,13,3,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1269,BS811-37,12282,B,Half,635,1,0,0,6,4,4,16,,,,2020,Ketola 5,2,19,Winter DH Germination
1270,BS811-37,12282,B,Half,635,2,0,0,3,6,9,12,,,,2020,Ketola 5,2,19,Winter DH Germination
1271,BS811-39,12284,B,Full,636,1,1,19,7,2,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1272,BS811-39,12284,B,Full,636,2,2,20,6,0,1,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1273,BS811-40,12285,B,Full,637,1,0,1,4,10,7,8,,,,2020,Ketola 5,2,19,Winter DH Germination
1274,BS811-40,12285,B,Full,637,2,0,0,4,8,6,11,,,,2020,Ketola 5,2,19,Winter DH Germination
1275,BS811-41,12286,B,Half,638,1,0,0,0,3,7,19,,,,2020,Ketola 5,2,19,Winter DH Germination
1276,BS811-41,12286,B,Half,638,2,0,0,0,1,6,23,,,,2020,Ketola 5,2,19,Winter DH Germination
1277,BS811-42,12287,B,Full,639,1,0,0,1,2,8,19,,,,2020,Ketola 5,2,19,Winter DH Germination
1278,BS811-42,12287,B,Full,639,2,0,0,2,8,5,14,,,,2020,Ketola 5,2,19,Winter DH Germination
1279,BS811-43,12288,B,Full,640,1,0,2,5,13,2,8,,,,2020,Ketola 5,2,19,Winter DH Germination
1280,BS811-43,12288,B,Full,640,2,0,0,8,11,2,9,,,,2020,Ketola 5,2,19,Winter DH Germination
1281,BS811-44,12289,B,Half,641,1,0,24,5,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1282,BS811-44,12289,B,Half,641,2,0,22,7,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1283,BS812-45,12290,B,Full,642,1,3,27,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1284,BS812-45,12290,B,Full,642,2,5,24,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1285,BS812-46,12291,B,Full,643,1,3,21,3,0,0,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1286,BS812-46,12291,B,Full,643,2,2,26,0,0,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1287,BS812-47,12292,B,Full,644,1,0,0,3,5,8,14,,,,2020,Ketola 5,2,19,Winter DH Germination
1288,BS812-47,12292,B,Full,644,2,0,0,0,6,9,15,,,,2020,Ketola 5,2,19,Winter DH Germination
1289,BS812-48,12293,B,Full,645,1,0,0,4,13,13,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1290,BS812-48,12293,B,Full,645,2,0,1,10,9,8,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1291,BS812-49,12294,B,Full,646,1,6,24,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1292,BS812-49,12294,B,Full,646,2,8,20,2,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1293,BS812-50,12295,B,Half,647,1,0,0,0,4,15,11,,,,2020,Ketola 5,2,19,Winter DH Germination
1294,BS812-50,12295,B,Half,647,2,0,1,0,4,10,16,,,,2020,Ketola 5,2,19,Winter DH Germination
1295,BS812-52,12297,B,Full,648,1,0,1,4,10,6,9,,,,2020,Ketola 5,2,19,Winter DH Germination
1296,BS812-52,12297,B,Full,648,2,0,0,2,12,6,10,,,,2020,Ketola 5,2,19,Winter DH Germination
1297,BS812-53,12298,B,Half,649,1,0,0,3,14,3,10,,,,2020,Ketola 5,2,19,Winter DH Germination
1298,BS812-53,12298,B,Half,649,2,0,0,3,10,9,8,,,,2020,Ketola 5,2,19,Winter DH Germination
1299,BS812-54,12299,B,Full,650,1,0,0,1,2,5,21,,,,2020,Ketola 5,2,19,Winter DH Germination
1300,BS812-54,12299,B,Full,650,2,0,0,1,4,7,17,,,,2020,Ketola 5,2,19,Winter DH Germination
1301,Check 1-Flavia,12300,C,Full,651,1,0,16,12,2,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1302,Check 1-Flavia,12300,C,Full,651,2,3,13,13,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1303,Check 2-Scala,12301,C,Full,652,1,19,10,0,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1304,Check 2-Scala,12301,C,Full,652,2,11,13,1,3,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1305,Check 3-DH130910,12302,C,Full,653,1,0,0,1,5,8,16,,,,2020,Ketola 5,2,19,Winter DH Germination
1306,Check 3-DH130910,12302,C,Full,653,2,0,0,4,4,14,8,,,,2020,Ketola 5,2,19,Winter DH Germination
1307,Check 4-SY Tepee,12303,C,Full,654,1,9,18,1,1,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1308,Check 4-SY Tepee,12303,C,Full,654,2,9,19,1,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1309,BS812-55,12305,B,Half,655,1,0,2,10,7,2,9,,,,2020,Ketola 5,2,19,Winter DH Germination
1310,BS812-55,12305,B,Half,655,2,0,3,7,2,3,15,,,,2020,Ketola 5,2,19,Winter DH Germination
1311,BS812-56,12306,B,Half,656,1,0,0,3,3,5,19,,,,2020,Ketola 5,2,19,Winter DH Germination
1312,BS812-56,12306,B,Half,656,2,0,0,2,5,5,18,,,,2020,Ketola 5,2,19,Winter DH Germination
1313,BS812-57,12307,B,Full,657,1,0,1,3,14,6,6,,,,2020,Ketola 5,2,19,Winter DH Germination
1314,BS812-57,12307,B,Full,657,2,0,2,6,10,6,6,,,,2020,Ketola 5,2,19,Winter DH Germination
1315,BS812-58,12308,B,Half,658,1,0,1,6,10,4,9,,,,2020,Ketola 5,2,19,Winter DH Germination
1316,BS812-58,12308,B,Half,658,2,0,1,4,11,6,8,,,,2020,Ketola 5,2,19,Winter DH Germination
1317,BS812-59,12309,B,Full,659,1,5,25,0,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1318,BS812-59,12309,B,Full,659,2,3,25,1,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1319,BS812-60,12310,B,Half,660,1,0,4,7,10,3,6,,,,2020,Ketola 5,2,19,Winter DH Germination
1320,BS812-60,12310,B,Half,660,2,0,7,4,4,2,13,,,,2020,Ketola 5,2,19,Winter DH Germination
1321,BS812-61,12311,B,Full,661,1,0,6,12,9,3,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1322,BS812-61,12311,B,Full,661,2,0,6,15,7,1,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1323,BS812-62,12312,B,Half,662,1,0,0,4,2,6,18,,,,2020,Ketola 5,2,19,Winter DH Germination
1324,BS812-62,12312,B,Half,662,2,0,0,1,5,7,16,,,,2020,Ketola 5,2,19,Winter DH Germination
1325,BS812-63,12313,B,Full,663,1,0,0,2,5,7,15,,,,2020,Ketola 5,2,19,Winter DH Germination
1326,BS812-63,12313,B,Full,663,2,0,0,0,6,8,16,,,,2020,Ketola 5,2,19,Winter DH Germination
1327,BS812-65,12315,B,Full,664,1,0,0,4,4,6,16,,,,2020,Ketola 5,2,19,Winter DH Germination
1328,BS812-65,12315,B,Full,664,2,0,0,4,7,6,13,,,,2020,Ketola 5,2,19,Winter DH Germination
1329,BS812-66,12316,B,Full,665,1,0,5,12,6,3,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1330,BS812-66,12316,B,Full,665,2,0,5,7,5,7,7,,,,2020,Ketola 5,2,19,Winter DH Germination
1331,BS812-67,12317,B,Full,666,1,0,0,2,6,6,16,,,,2020,Ketola 5,2,19,Winter DH Germination
1332,BS812-67,12317,B,Full,666,2,0,0,2,4,8,16,,,,2020,Ketola 5,2,19,Winter DH Germination
1333,BS812-68,12318,B,Full,667,1,0,0,2,10,8,10,,,,2020,Ketola 5,2,19,Winter DH Germination
1334,BS812-68,12318,B,Full,667,2,0,0,2,5,13,10,,,,2020,Ketola 5,2,19,Winter DH Germination
1335,BS812-69,12319,B,Full,668,1,0,0,2,3,9,16,,,,2020,Ketola 5,2,19,Winter DH Germination
1336,BS812-69,12319,B,Full,668,2,0,0,2,3,7,18,,,,2020,Ketola 5,2,19,Winter DH Germination
1337,BS812-70,12320,B,Full,669,1,0,0,4,11,2,13,,,,2020,Ketola 5,2,19,Winter DH Germination
1338,BS812-70,12320,B,Full,669,2,0,0,3,4,4,19,,,,2020,Ketola 5,2,19,Winter DH Germination
1339,BS812-71,12321,B,Full,670,1,0,0,4,14,6,6,,,,2020,Ketola 5,2,19,Winter DH Germination
1340,BS812-71,12321,B,Full,670,2,0,0,2,13,6,9,,,,2020,Ketola 5,2,19,Winter DH Germination
1341,BS812-72,12322,B,Half,671,1,0,0,1,7,5,18,,,,2020,Ketola 5,2,19,Winter DH Germination
1342,BS812-72,12322,B,Half,671,2,0,0,0,4,7,19,,,,2020,Ketola 5,2,19,Winter DH Germination
1343,BS812-73,12323,B,Full,672,1,2,26,2,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1344,BS812-73,12323,B,Full,672,2,2,25,2,1,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1345,BS812-75,12325,B,Half,673,1,3,20,7,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1346,BS812-75,12325,B,Half,673,2,1,23,5,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1347,BS812-76,12326,B,Full,674,1,0,4,0,6,6,14,,,,2020,Ketola 5,2,19,Winter DH Germination
1348,BS812-76,12326,B,Full,674,2,3,6,1,4,7,9,,,,2020,Ketola 5,2,19,Winter DH Germination
1349,BS812-77,12327,B,Full,675,1,6,23,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1350,BS812-77,12327,B,Full,675,2,4,26,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1351,BS812-78,12328,B,Full,676,1,0,0,0,1,5,24,,,,2020,Ketola 5,2,19,Winter DH Germination
1352,BS812-78,12328,B,Full,676,2,0,0,0,1,3,26,,,,2020,Ketola 5,2,19,Winter DH Germination
1353,BS812-79,12329,B,Full,677,1,0,0,2,2,8,18,,,,2020,Ketola 5,2,19,Winter DH Germination
1354,BS812-79,12329,B,Full,677,2,0,0,1,3,11,16,,,,2020,Ketola 5,2,19,Winter DH Germination
1355,BS812-80,12330,B,Full,678,1,3,25,1,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1356,BS812-80,12330,B,Full,678,2,6,23,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1357,BS812-81,12331,B,Full,679,1,3,26,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1358,BS812-81,12331,B,Full,679,2,4,26,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1359,BS812-82,12332,B,Half,680,1,0,0,3,4,5,18,,,,2020,Ketola 5,2,19,Winter DH Germination
1360,BS812-82,12332,B,Half,680,2,0,0,2,8,10,10,,,,2020,Ketola 5,2,19,Winter DH Germination
1361,BS812-83,12333,B,Half,681,1,0,0,1,1,4,24,,,,2020,Ketola 5,2,19,Winter DH Germination
1362,BS812-83,12333,B,Half,681,2,0,0,1,1,3,25,,,,2020,Ketola 5,2,19,Winter DH Germination
1363,BS813-85,12335,B,Half,682,1,0,0,4,2,4,19,,,,2020,Ketola 5,2,19,Winter DH Germination
1364,BS813-85,12335,B,Half,682,2,0,0,2,5,6,17,,,,2020,Ketola 5,2,19,Winter DH Germination
1365,BS813-86,12336,B,Full,683,1,2,24,3,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1366,BS813-86,12336,B,Full,683,2,3,9,19,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1367,BS813-87,12337,B,Half,684,1,0,1,1,4,9,15,,,,2020,Ketola 5,2,19,Winter DH Germination
1368,BS813-87,12337,B,Half,684,2,0,0,2,7,7,15,,,,2020,Ketola 5,2,19,Winter DH Germination
1369,BS813-88,12338,B,Full,685,1,3,21,3,1,1,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1370,BS813-88,12338,B,Full,685,2,2,24,2,1,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1371,BS813-90,12340,B,Full,686,1,7,18,5,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1372,BS813-90,12340,B,Full,686,2,7,21,1,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1373,BS813-91,12341,B,Full,687,1,2,24,3,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1374,BS813-91,12341,B,Full,687,2,1,15,11,3,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1375,BS813-92,12342,B,Half,688,1,0,0,2,7,9,12,,,,2020,Ketola 5,2,19,Winter DH Germination
1376,BS813-92,12342,B,Half,688,2,0,0,0,11,9,10,,,,2020,Ketola 5,2,19,Winter DH Germination
1377,BS813-93,12343,B,Half,689,1,0,1,3,10,7,8,,,,2020,Ketola 5,2,19,Winter DH Germination
1378,BS813-93,12343,B,Half,689,2,0,0,2,6,10,12,,,,2020,Ketola 5,2,19,Winter DH Germination
1379,BS813-94,12344,B,Full,690,1,0,0,0,0,7,23,,,,2020,Ketola 5,2,19,Winter DH Germination
1380,BS813-94,12344,B,Full,690,2,0,0,0,1,7,22,,,,2020,Ketola 5,2,19,Winter DH Germination
1381,BS813-95,12345,B,Full,691,1,1,13,10,4,2,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1382,BS813-95,12345,B,Full,691,2,0,12,12,3,2,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1383,BS813-96,12346,B,Half,692,1,5,25,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1384,BS813-96,12346,B,Half,692,2,4,24,1,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1385,BS813-97,12347,B,Half,693,1,0,2,9,12,6,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1386,BS813-97,12347,B,Half,693,2,0,2,11,11,2,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1387,BS813-98,12348,B,Half,694,1,12,17,0,0,1,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1388,BS813-98,12348,B,Half,694,2,7,22,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1389,BS813-99,12349,B,Full,695,1,0,1,10,10,3,6,,,,2020,Ketola 5,2,19,Winter DH Germination
1390,BS813-99,12349,B,Full,695,2,0,0,12,8,5,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1391,Check 6-Charles,12350,C,Full,696,1,20,10,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1392,Check 6-Charles,12350,C,Full,696,2,20,5,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1393,BS813-100,12352,B,Full,697,1,0,1,5,15,4,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1394,BS813-100,12352,B,Full,697,2,0,1,5,7,8,9,,,,2020,Ketola 5,2,19,Winter DH Germination
1395,BS813-101,12353,B,Full,698,1,0,0,4,9,10,7,,,,2020,Ketola 5,2,19,Winter DH Germination
1396,BS813-101,12353,B,Full,698,2,0,0,5,15,6,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1397,BS813-102,12354,B,Half,699,1,0,1,4,7,10,8,,,,2020,Ketola 5,2,19,Winter DH Germination
1398,BS813-102,12354,B,Half,699,2,0,2,6,9,8,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1399,BS813-103,12355,B,Full,700,1,0,2,4,2,3,19,,,,2020,Ketola 5,2,19,Winter DH Germination
1400,BS813-103,12355,B,Full,700,2,1,0,2,3,5,19,,,,2020,Ketola 5,2,19,Winter DH Germination
1401,BS813-105,12357,B,Half,701,1,0,0,3,4,6,17,,,,2020,Ketola 5,2,19,Winter DH Germination
1402,BS813-105,12357,B,Half,701,2,0,0,0,2,5,23,,,,2020,Ketola 5,2,19,Winter DH Germination
1403,BS813-107,12359,B,Full,702,1,8,21,0,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1404,BS813-107,12359,B,Full,702,2,4,24,2,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1405,BS813-108,12360,B,Half,703,1,4,22,1,0,0,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1406,BS813-108,12360,B,Half,703,2,5,25,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1407,BS813-110,12362,B,Full,704,1,0,0,0,3,2,25,,,,2020,Ketola 5,2,19,Winter DH Germination
1408,BS813-110,12362,B,Full,704,2,0,0,0,1,4,25,,,,2020,Ketola 5,2,19,Winter DH Germination
1409,BS813-111,12363,B,Full,705,1,1,24,4,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1410,BS813-111,12363,B,Full,705,2,1,23,2,1,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1411,BS813-112,12364,B,Half,706,1,0,0,1,11,14,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1412,BS813-112,12364,B,Half,706,2,0,0,1,6,13,10,,,,2020,Ketola 5,2,19,Winter DH Germination
1413,BS813-113,12365,B,Full,707,1,4,22,4,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1414,BS813-113,12365,B,Full,707,2,1,25,4,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1415,BS813-115,12367,B,Full,708,1,0,3,11,6,5,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1416,BS813-115,12367,B,Full,708,2,0,3,9,8,3,7,,,,2020,Ketola 5,2,19,Winter DH Germination
1417,BS813-116,12368,B,Half,709,1,8,21,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1418,BS813-116,12368,B,Half,709,2,5,21,2,1,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1419,BS813-118,12370,B,Full,710,1,0,3,8,16,2,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1420,BS813-118,12370,B,Full,710,2,0,2,11,14,3,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1421,BS814-119,12371,B,Half,711,1,3,19,6,0,1,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1422,BS814-119,12371,B,Half,711,2,1,19,8,2,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1423,BS814-120,12372,B,Full,712,1,0,2,7,6,6,9,,,,2020,Ketola 5,2,19,Winter DH Germination
1424,BS814-120,12372,B,Full,712,2,0,2,4,5,7,12,,,,2020,Ketola 5,2,19,Winter DH Germination
1425,BS814-121,12373,B,Full,713,1,0,5,15,9,1,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1426,BS814-121,12373,B,Full,713,2,0,3,8,5,3,11,,,,2020,Ketola 5,2,19,Winter DH Germination
1427,BS814-122,12374,B,Half,714,1,8,19,3,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1428,BS814-122,12374,B,Half,714,2,6,22,2,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1429,BS814-123,12375,B,Half,715,1,0,0,1,12,7,10,,,,2020,Ketola 5,2,19,Winter DH Germination
1430,BS814-123,12375,B,Half,715,2,0,0,4,6,12,8,,,,2020,Ketola 5,2,19,Winter DH Germination
1431,BS814-124,12376,B,Half,716,1,0,0,5,15,4,6,,,,2020,Ketola 5,2,19,Winter DH Germination
1432,BS814-124,12376,B,Half,716,2,0,1,13,12,2,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1433,BS814-125,12377,B,Half,717,1,0,5,6,12,5,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1434,BS814-125,12377,B,Half,717,2,0,2,7,12,6,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1435,BS814-126,12378,B,Full,718,1,0,0,0,2,5,22,,,,2020,Ketola 5,2,19,Winter DH Germination
1436,BS814-126,12378,B,Full,718,2,0,0,0,5,5,20,,,,2020,Ketola 5,2,19,Winter DH Germination
