Entry,PLOT,Full_sample,Sample_ID,replication,Day1Germ,Day2Germ,Day3Germ,Day4Germ,Day5Germ,kernels_remaining,Mold_kern,Cooler,note,UserDay1,UserDay2,UserDay3,UserDay4,UserDay5,Year,Timepoint,PM_at_plating,Experiment
Check 3-DH130910,12302,Full,653,1,0,10,19,0,0,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
Check 3-DH130910,12302,Full,653,2,0,14,16,1,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 4-SY Tepee,12303,Full,654,2,15,15,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 4-SY Tepee,12303,Full,654,1,19,11,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-55,12305,Half,655,1,0,19,9,1,1,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-55,12305,Half,655,2,0,25,5,0,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-56,12306,Half,656,1,0,14,10,3,1,2,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-56,12306,Half,656,2,0,23,6,1,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-57,12307,Full,657,1,0,10,18,2,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-57,12307,Full,657,2,0,12,18,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-58,12308,Half,658,1,0,13,15,2,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-58,12308,Half,658,2,0,22,8,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-59,12309,Full,659,2,12,17,0,0,1,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-59,12309,Full,659,1,15,15,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-60,12310,Half,660,1,0,25,4,0,1,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-60,12310,Half,660,2,1,27,0,0,0,2,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-61,12311,Full,661,2,0,27,0,2,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-61,12311,Full,661,1,3,24,3,0,0,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-62,12312,Half,662,1,0,6,18,2,1,3,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-62,12312,Half,662,2,0,11,13,3,0,3,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-63,12313,Full,663,1,0,10,17,2,1,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-63,12313,Full,663,2,0,18,11,1,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-65,12315,Full,664,1,0,27,1,0,2,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-65,12315,Full,664,2,0,29,0,0,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-66,12316,Full,665,1,0,26,3,1,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-66,12316,Full,665,2,0,26,2,1,1,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-67,12317,Full,666,1,0,2,17,8,2,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-67,12317,Full,666,2,0,8,17,4,1,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-68,12318,Full,667,1,0,8,20,1,1,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-68,12318,Full,667,2,0,21,7,1,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-69,12319,Full,668,1,0,7,19,0,0,3,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-69,12319,Full,668,2,0,21,8,0,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-70,12320,Full,669,1,0,4,24,2,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-70,12320,Full,669,2,0,11,18,1,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-71,12321,Full,670,1,0,10,18,2,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-71,12321,Full,670,2,0,19,11,0,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-72,12322,Half,671,1,0,16,11,0,0,3,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-72,12322,Half,671,2,0,17,10,1,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-73,12323,Full,672,2,9,22,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-73,12323,Full,672,1,11,19,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-75,12325,Half,673,2,5,23,2,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-75,12325,Half,673,1,10,19,1,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-76,12326,Full,674,2,1,9,14,3,3,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-76,12326,Full,674,1,2,5,12,9,2,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-77,12327,Full,675,2,12,18,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-77,12327,Full,675,1,16,14,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-78,12328,Full,676,1,0,0,19,8,1,2,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-78,12328,Full,676,2,0,4,22,2,1,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-79,12329,Full,677,1,0,6,11,5,3,5,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-79,12329,Full,677,2,0,8,18,5,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-80,12330,Full,678,2,6,24,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-80,12330,Full,678,1,9,21,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-81,12331,Full,679,2,5,25,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-81,12331,Full,679,1,7,22,1,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-82,12332,Half,680,1,0,7,18,3,0,2,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-82,12332,Half,680,2,0,13,11,4,1,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS812-83,12333,Half,681,1,0,2,16,3,2,7,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS812-83,12333,Half,681,2,0,13,13,1,1,2,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-85,12335,Half,682,1,0,27,3,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-85,12335,Half,682,2,1,25,4,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-86,12336,Full,683,2,9,20,0,1,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-86,12336,Full,683,1,12,17,0,1,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-87,12337,Half,684,1,1,19,4,2,3,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-87,12337,Half,684,2,1,21,3,2,1,2,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-88,12338,Full,685,1,12,18,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-88,12338,Full,685,2,16,12,0,1,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-90,12340,Full,686,2,7,23,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-90,12340,Full,686,1,9,21,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-91,12341,Full,687,2,4,26,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-91,12341,Full,687,1,12,18,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-92,12342,Half,688,1,0,10,16,1,1,2,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-92,12342,Half,688,2,0,11,15,3,1,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-93,12343,Half,689,2,0,24,2,0,1,3,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-93,12343,Half,689,1,1,17,2,2,1,7,,E,excess_water,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-94,12344,Full,690,1,0,0,8,9,6,7,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-94,12344,Full,690,2,1,1,10,13,2,3,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-95,12345,Full,691,1,4,26,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-95,12345,Full,691,2,6,24,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-96,12346,Half,692,2,9,21,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-96,12346,Half,692,1,10,21,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-97,12347,Half,693,1,0,30,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-97,12347,Half,693,2,0,29,1,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-98,12348,Half,694,1,10,20,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-98,12348,Half,694,2,10,20,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-99,12349,Full,695,1,0,28,1,1,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-99,12349,Full,695,2,1,25,2,0,0,1,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 6-Charles,12350,Full,696,2,21,9,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 6-Charles,12350,Full,696,1,23,7,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-100,12352,Full,697,1,0,12,11,6,0,1,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-100,12352,Full,697,2,0,10,18,2,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-101,12353,Full,698,1,0,14,16,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-101,12353,Full,698,2,1,23,8,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-102,12354,Half,699,1,0,29,1,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-102,12354,Half,699,2,0,27,5,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-103,12355,Full,700,1,0,19,9,0,1,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-103,12355,Full,700,2,1,26,1,0,2,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-105,12357,Half,701,1,0,6,16,4,0,3,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-105,12357,Half,701,2,0,9,17,3,1,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-107,12359,Full,702,2,5,25,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-107,12359,Full,702,1,14,14,0,0,0,2,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-108,12360,Half,703,2,8,22,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-108,12360,Half,703,1,11,19,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-110,12362,Full,704,1,0,0,8,11,5,5,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-110,12362,Full,704,2,0,0,16,6,4,4,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-111,12363,Full,705,1,8,22,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-111,12363,Full,705,2,9,20,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-112,12364,Half,706,1,0,12,17,1,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-112,12364,Half,706,2,0,10,21,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-113,12365,Full,707,2,5,25,1,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-113,12365,Full,707,1,6,23,1,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-115,12367,Full,708,2,1,29,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-115,12367,Full,708,1,2,27,0,1,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-116,12368,Half,709,2,9,21,0,0,0,0,,F,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-116,12368,Half,709,1,14,16,0,0,0,0,,E,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS813-118,12370,Full,710,2,0,16,13,0,0,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS813-118,12370,Full,710,1,1,18,11,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-119,12371,Half,711,1,6,24,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-119,12371,Half,711,2,7,23,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS814-120,12372,Full,712,1,0,19,9,1,0,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-120,12372,Full,712,2,1,9,19,1,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS814-121,12373,Full,713,1,1,19,10,1,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-121,12373,Full,713,2,1,21,7,1,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS814-122,12374,Half,714,2,1,29,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS814-122,12374,Half,714,1,10,20,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-123,12375,Half,715,1,0,10,17,2,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-123,12375,Half,715,2,0,22,5,1,1,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS814-124,12376,Half,716,2,0,21,8,1,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS814-124,12376,Half,716,1,1,11,17,1,1,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-125,12377,Half,717,1,0,14,17,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-125,12377,Half,717,2,1,19,10,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS814-126,12378,Full,718,1,0,8,13,7,2,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-126,12378,Full,718,2,0,22,8,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS814-127,12379,Full,719,1,10,20,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-127,12379,Full,719,2,10,19,1,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS814-130,12382,Full,720,2,4,26,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS814-130,12382,Full,720,1,14,16,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-131,12383,Half,721,1,0,17,10,2,0,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-131,12383,Half,721,2,1,27,2,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS814-132,12384,Full,722,1,0,23,3,3,0,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-132,12384,Full,722,2,0,19,9,1,0,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS814-134,12386,Half,723,2,0,16,12,2,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS814-134,12386,Half,723,1,1,16,13,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-135,12387,Full,724,2,2,24,4,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS814-135,12387,Full,724,1,8,22,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-136,12388,Half,725,1,0,7,11,8,3,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-136,12388,Half,725,2,0,17,10,1,0,2,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS814-137,12389,Half,726,2,7,22,1,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS814-137,12389,Half,726,1,12,19,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-138,12390,Full,727,2,7,24,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS814-138,12390,Full,727,1,16,16,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-139,12391,Full,728,1,4,24,0,0,0,2,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-139,12391,Full,728,2,5,26,1,0,0,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS814-140,12392,Full,729,1,0,10,11,9,1,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS814-140,12392,Full,729,2,1,16,10,1,1,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS906-2,12394,Half,730,2,2,27,1,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS906-2,12394,Half,730,1,10,20,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS906-3,12395,Half,731,2,11,19,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS906-3,12395,Half,731,1,16,14,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS906-6,12398,Half,732,2,1,22,6,0,1,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS906-6,12398,Half,732,1,2,17,11,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS906-7,12399,Full,733,1,0,2,6,17,5,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS906-7,12399,Full,733,2,0,3,18,9,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 1-Flavia,12400,Full,734,2,5,24,1,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 1-Flavia,12400,Full,734,1,10,17,3,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
Check 2-Scala,12401,Full,735,2,9,21,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 2-Scala,12401,Full,735,1,16,14,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
Check 3-DH130910,12402,Full,736,1,0,13,10,5,2,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
Check 3-DH130910,12402,Full,736,2,0,15,12,1,1,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 4-SY Tepee,12403,Full,737,1,10,20,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
Check 4-SY Tepee,12403,Full,737,2,10,19,0,0,0,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS906-8,12405,Half,738,1,7,22,1,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS906-8,12405,Half,738,2,8,21,1,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS906-9,12406,Full,739,1,0,5,16,6,3,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS906-9,12406,Full,739,2,0,14,15,2,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS906-10,12407,Full,740,1,0,5,17,8,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS906-10,12407,Full,740,2,0,26,4,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-12,12409,Full,741,2,7,23,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-12,12409,Full,741,1,18,11,0,0,0,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS908-13,12410,Full,742,1,0,10,14,5,1,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS908-13,12410,Full,742,2,0,23,7,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-14,12411,Full,743,1,0,5,16,9,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS908-14,12411,Full,743,2,0,12,19,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-15,12412,Half,744,1,1,26,2,1,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS908-15,12412,Half,744,2,3,22,3,1,1,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-16,12413,Full,745,2,0,20,7,0,0,3,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-16,12413,Full,745,1,2,21,6,0,0,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS908-17,12414,Half,746,1,0,23,5,1,1,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS908-17,12414,Half,746,2,0,26,4,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-19,12416,Half,747,2,0,7,18,2,0,3,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-19,12416,Half,747,1,1,4,15,7,1,2,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS908-20,12417,Full,748,1,9,19,0,0,0,2,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS908-20,12417,Full,748,2,17,13,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-21,12418,Half,749,1,0,12,12,5,1,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS908-21,12418,Half,749,2,0,19,9,0,2,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-22,12419,Full,750,1,0,13,11,3,2,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS908-22,12419,Full,750,2,0,14,13,3,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-23,12420,Half,751,2,7,23,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-23,12420,Half,751,1,12,16,1,1,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS908-24,12421,Half,752,2,4,25,1,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-24,12421,Half,752,1,5,24,1,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS908-25,12422,Full,753,2,9,20,1,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-25,12422,Full,753,1,14,15,1,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS908-26,12423,Full,754,1,0,15,11,4,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS908-26,12423,Full,754,2,0,17,12,1,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-28,12425,Half,755,2,5,25,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-28,12425,Half,755,1,8,22,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS908-29,12426,Full,756,1,0,10,13,4,1,2,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS908-29,12426,Full,756,2,0,12,15,2,0,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-30,12427,Full,757,2,0,6,10,9,3,2,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-30,12427,Full,757,1,1,5,14,7,2,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS908-31,12428,Half,758,1,0,11,15,4,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS908-31,12428,Half,758,2,0,16,14,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-32,12429,Half,759,2,3,27,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS908-32,12429,Half,759,1,4,25,0,1,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS909-33,12430,Half,760,1,3,22,4,1,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS909-33,12430,Half,760,2,4,17,9,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-34,12431,Half,761,2,9,20,1,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-34,12431,Half,761,1,20,10,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-35,12432,Full,762,1,0,16,7,7,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
