"","Order","Entry","PLOT","Full_sample","Check","Sample_ID","replication","Day1Germ","Day2Germ","Day3Germ","Day4Germ","Day5Germ","kernels_remaining","Mold_kern","Check","Cooler","UserDay1","UserDay2","UserDay3","UserDay4","UserDay5","note","Location","Year","Timepoint","PM_at_plating","Experiment"
"558",558,"BS814-124","11376","Half","B",271,1,4,26,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"559",559,"BS814-125","11377","Half","B",272,2,10,20,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"560",560,"BS814-125","11377","Half","B",272,1,12,18,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"561",561,"BS814-126","11378","Full","B",273,2,12,15,3,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"562",562,"BS814-126","11378","Full","B",273,1,10,17,2,0,0,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"563",563,"BS814-127","11379","Full","B",274,2,4,25,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"564",564,"BS814-127","11379","Full","B",274,1,8,21,1,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"565",565,"BS814-129","11381","Half","B",275,2,5,21,4,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"566",566,"BS814-129","11381","Half","B",275,1,9,17,3,0,0,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"567",567,"BS814-130","11382","Full","B",276,2,21,9,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"568",568,"BS814-130","11382","Full","B",276,1,12,18,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"569",569,"BS814-131","11383","Half","B",277,2,2,26,1,2,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"570",570,"BS814-131","11383","Half","B",277,1,5,18,5,2,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"571",571,"BS814-132","11384","Full","B",278,2,15,14,0,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"572",572,"BS814-132","11384","Full","B",278,1,9,21,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"573",573,"BS814-133","11385","Half","B",279,2,9,21,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"574",574,"BS814-133","11385","Half","B",279,1,14,13,3,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"575",575,"BS814-134","11386","Half","B",280,2,9,21,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"576",576,"BS814-134","11386","Half","B",280,1,8,20,2,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"577",577,"BS814-135","11387","Full","B",281,2,7,22,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"578",578,"BS814-135","11387","Full","B",281,1,7,22,1,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"579",579,"BS814-136","11388","Half","B",282,2,7,23,0,0,0,1,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"580",580,"BS814-136","11388","Half","B",282,1,5,24,0,0,0,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"581",581,"BS814-137","11389","Half","B",283,2,17,12,0,0,1,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"582",582,"BS814-137","11389","Half","B",283,1,10,20,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"583",583,"BS814-138","11390","Full","B",284,2,14,16,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"584",584,"BS814-138","11390","Full","B",284,1,13,17,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"585",585,"BS814-139","11391","Full","B",285,2,13,17,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"586",586,"BS814-139","11391","Full","B",285,1,7,23,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"587",587,"BS814-140","11392","Full","B",286,2,4,23,3,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"588",588,"BS814-140","11392","Full","B",286,1,1,29,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"589",589,"BS906-2","11394","Half","B",287,2,9,21,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"590",590,"BS906-2","11394","Half","B",287,1,7,22,1,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"591",591,"BS906-3","11395","Half","B",288,2,12,19,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"592",592,"BS906-3","11395","Half","B",288,1,11,19,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"593",593,"BS906-4","11396","Half","B",289,2,20,10,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"594",594,"BS906-4","11396","Half","B",289,1,15,15,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"595",595,"BS906-5","11397","Half","B",290,2,6,23,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"596",596,"BS906-5","11397","Half","B",290,1,10,19,1,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"597",597,"BS906-6","11398","Half","B",291,2,5,25,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"598",598,"BS906-6","11398","Half","B",291,1,3,25,2,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"599",599,"BS906-7","11399","Full","B",292,2,3,27,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"600",600,"BS906-7","11399","Full","B",292,1,5,25,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"601",601,"Check 1-Flavia","11400","Full","C",293,2,10,20,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"602",602,"Check 1-Flavia","11400","Full","C",293,1,13,16,0,0,0,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"603",603,"Check 2-Scala","11401","Full","C",294,2,14,16,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"604",604,"Check 2-Scala","11401","Full","C",294,1,13,17,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"605",605,"Check 3-DH130910","11402","Full","C",295,2,3,22,5,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"606",606,"Check 3-DH130910","11402","Full","C",295,1,4,19,6,1,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"607",607,"Check 4-SY Tepee","11403","Full","C",296,2,0,12,18,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"608",608,"Check 4-SY Tepee","11403","Full","C",296,1,12,18,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"609",609,"Check 5-Wintmalt","11404","Full","C",297,2,NA,NA,NA,NA,NA,NA,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"610",610,"Check 5-Wintmalt","11404","Full","C",297,1,NA,NA,NA,NA,NA,NA,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"611",611,"BS906-8","11405","Half","B",298,2,6,24,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"612",612,"BS906-8","11405","Half","B",298,1,12,17,0,1,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"613",613,"BS906-9","11406","Full","B",299,2,6,22,2,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"614",614,"BS906-9","11406","Full","B",299,1,1,29,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"615",615,"BS906-10","11407","Full","B",300,2,7,23,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"616",616,"BS906-10","11407","Full","B",300,1,4,25,1,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"617",617,"BS908-11","11408","Half","B",301,2,13,17,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"618",618,"BS908-11","11408","Half","B",301,1,5,25,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"619",619,"BS908-12","11409","Full","B",302,2,10,20,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"620",620,"BS908-12","11409","Full","B",302,1,10,20,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"621",621,"BS908-13","11410","Full","B",303,2,4,24,1,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"622",622,"BS908-13","11410","Full","B",303,1,1,28,1,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"623",623,"BS908-14","11411","Full","B",304,2,2,28,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"624",624,"BS908-14","11411","Full","B",304,1,1,28,1,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"625",625,"BS908-15","11412","Half","B",305,2,10,18,2,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"626",626,"BS908-15","11412","Half","B",305,1,8,19,2,1,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"627",627,"BS908-16","11413","Full","B",306,2,4,24,2,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"628",628,"BS908-16","11413","Full","B",306,1,9,20,1,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"629",629,"BS908-17","11414","Half","B",307,2,9,20,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"630",630,"BS908-17","11414","Half","B",307,1,5,24,1,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"631",631,"BS908-19","11416","Half","B",308,2,2,27,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"632",632,"BS908-19","11416","Half","B",308,1,1,25,3,0,0,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"633",633,"BS908-20","11417","Full","B",309,2,15,15,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"634",634,"BS908-20","11417","Full","B",309,1,9,19,2,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"635",635,"BS908-21","11418","Half","B",310,2,5,25,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"636",636,"BS908-21","11418","Half","B",310,1,7,23,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"637",637,"BS908-22","11419","Full","B",311,2,9,20,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"638",638,"BS908-22","11419","Full","B",311,1,4,24,1,0,0,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"639",639,"BS908-23","11420","Half","B",312,2,17,13,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"640",640,"BS908-23","11420","Half","B",312,1,9,21,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"641",641,"BS908-24","11421","Half","B",313,2,16,14,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"642",642,"BS908-24","11421","Half","B",313,1,19,11,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"643",643,"BS908-25","11422","Full","B",314,2,22,8,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"644",644,"BS908-25","11422","Full","B",314,1,18,11,1,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"645",645,"BS908-26","11423","Full","B",315,2,5,21,2,1,1,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"646",646,"BS908-26","11423","Full","B",315,1,5,23,2,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"647",647,"BS908-27","11424","Half","B",316,2,15,15,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"648",648,"BS908-27","11424","Half","B",316,1,12,18,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"649",649,"BS908-28","11425","Half","B",317,2,12,18,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"650",650,"BS908-28","11425","Half","B",317,1,8,22,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"651",651,"BS908-29","11426","Full","B",318,2,17,13,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"652",652,"BS908-29","11426","Full","B",318,1,4,26,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"653",653,"BS908-30","11427","Full","B",319,2,5,25,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"654",654,"BS908-30","11427","Full","B",319,1,2,28,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"655",655,"BS908-31","11428","Half","B",320,2,8,19,3,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"656",656,"BS908-31","11428","Half","B",320,1,4,26,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"657",657,"BS908-32","11429","Half","B",321,2,10,19,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"658",658,"BS908-32","11429","Half","B",321,1,10,20,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"659",659,"BS909-33","11430","Half","B",322,2,7,23,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"660",660,"BS909-33","11430","Half","B",322,1,9,20,0,0,0,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"661",661,"BS911-34","11431","Half","B",323,2,13,17,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"662",662,"BS911-34","11431","Half","B",323,1,14,16,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"663",663,"BS911-35","11432","Full","B",324,2,9,15,5,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"664",664,"BS911-35","11432","Full","B",324,1,11,17,2,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"665",665,"BS911-38","11435","Full","B",325,2,10,17,3,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"666",666,"BS911-38","11435","Full","B",325,1,13,17,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"667",667,"BS911-39","11436","Half","B",326,2,13,17,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"668",668,"BS911-39","11436","Half","B",326,1,5,25,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"669",669,"BS911-41","11438","Full","B",327,2,NA,NA,NA,NA,NA,NA,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"670",670,"BS911-41","11438","Full","B",327,1,NA,NA,NA,NA,NA,NA,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"671",671,"BS911-42","11439","Full","B",328,2,NA,NA,NA,NA,NA,NA,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"672",672,"BS911-42","11439","Full","B",328,1,NA,NA,NA,NA,NA,NA,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"673",673,"BS911-49","11446","Full","B",329,2,17,11,2,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"674",674,"BS911-49","11446","Full","B",329,1,19,10,1,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"675",675,"BS911-50","11447","Half","B",330,2,19,11,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"676",676,"BS911-50","11447","Half","B",330,1,11,19,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"677",677,"BS911-51","11448","Half","B",331,2,13,17,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"678",678,"BS911-51","11448","Half","B",331,1,15,15,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"679",679,"Check 6-Charles","11450","Half","C",NA,2,19,11,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"680",680,"Check 6-Charles","11450","Half","C",NA,1,20,10,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Snyder","2020","5","152","Winter DH Germination"
"681",681,"BS911-53","11452","Full","B",332,2,16,14,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"682",682,"BS911-53","11452","Full","B",332,1,9,21,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"683",683,"BS911-56","11455","Half","B",333,2,8,21,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"684",684,"BS911-56","11455","Half","B",333,1,10,18,2,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"685",685,"BS911-57","11456","Half","B",334,2,16,14,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"686",686,"BS911-57","11456","Half","B",334,1,9,21,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"687",687,"BS911-58","11457","Half","B",335,2,7,23,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"688",688,"BS911-58","11457","Half","B",335,1,16,14,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"689",689,"BS911-60","11459","Full","B",336,2,2,20,5,1,1,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"690",690,"BS911-60","11459","Full","B",336,1,6,18,5,1,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"691",691,"BS911-61","11460","Half","B",337,2,3,22,4,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"692",692,"BS911-61","11460","Half","B",337,1,8,16,3,3,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"693",693,"BS911-62","11461","Half","B",338,2,11,17,1,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"694",694,"BS911-62","11461","Half","B",338,1,21,9,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"695",695,"BS911-63","11462","Full","B",339,2,10,20,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"696",696,"BS911-63","11462","Full","B",339,1,14,16,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"697",697,"BS911-64","11463","Half","B",340,2,3,20,7,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"698",698,"BS911-64","11463","Half","B",340,1,1,26,3,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"699",699,"BS911-65","11464","Full","B",341,2,5,25,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"700",700,"BS911-65","11464","Full","B",341,1,3,26,1,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"701",701,"BS911-66","11465","Half","B",342,2,9,21,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"702",702,"BS911-66","11465","Half","B",342,1,9,21,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"703",703,"BS911-67","11466","Full","B",343,2,NA,NA,NA,NA,NA,NA,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
